x,y,Distance
64.770,81.500,26.607
124.995,100.216,36.472
157.734,95.543,67.978
64.934,79.192,27.281
-1.699,184.702,131.808
84.981,159.567,69.743
43.450,183.620,104.543
184.372,102.427,95.204
38.120,155.367,83.438
-2.267,104.457,93.374
176.118,36.848,101.218
21.163,35.137,88.013
-4.470,57.759,99.804
75.310,61.733,31.851
184.988,80.353,95.495
2.386,95.606,87.775
158.580,135.206,82.152
159.140,155.074,94.958
64.961,39.381,56.469
64.421,137.664,54.082
182.434,44.368,103.102
101.782,115.328,27.939
184.096,22.867,115.606
141.185,124.857,61.940
164.239,17.348,103.889
104.994,60.240,33.336
24.419,137.660,81.053
24.296,102.558,66.874
144.957,39.345,74.757
118.220,135.327,53.401
15.933,57.091,81.033
119.931,145.000,62.622
82.260,24.460,65.997
135.553,157.715,81.618
159.055,115.090,73.488
44.855,178.803,99.608
35.047,39.318,74.745
183.589,143.482,107.806
24.092,17.127,98.247
117.528,55.654,44.031
103.123,103.905,19.129
184.597,138.035,106.109
116.040,56.947,42.092
-1.752,-4.683,131.836
124.302,22.548,75.685
115.032,139.432,55.414
43.197,36.155,71.334
24.997,59.826,71.650
96.111,103.142,14.498
175.398,138.046,98.000
163.233,56.186,80.681
-2.754,55.827,98.833
-4.862,118.831,99.128
99.129,24.924,65.720
135.000,139.961,67.249
157.238,75.832,68.733
35.918,37.112,75.633
38.450,124.754,62.154
55.561,102.301,36.551
15.137,1.162,116.167
2.902,115.928,90.857
164.993,179.740,116.959
76.016,156.978,68.415
15.000,20.039,102.554
61.559,75.249,32.024
4.278,162.589,112.311
104.506,97.833,16.500
123.855,103.184,36.347
121.760,115.320,40.629
184.632,101.883,95.393
144.358,2.452,103.063
2.863,95.901,87.318
155.002,99.859,65.763
176.486,116.443,90.455
2.640,15.754,114.637
155.503,137.814,81.110
39.366,135.040,67.751
21.965,15.402,100.954
175.903,62.867,90.105
80.996,124.900,36.034
137.502,155.669,81.056
155.270,158.380,94.540
182.667,115.771,96.200
77.334,55.770,36.495
175.023,79.524,85.684
104.240,2.650,88.510
136.534,76.396,48.500
144.805,121.384,63.169
36.597,43.663,70.692
141.253,135.160,68.321
-1.795,155.333,112.654
37.751,15.534,90.960
61.468,4.780,89.868
103.036,36.028,55.533
159.527,64.978,73.912
144.289,97.431,54.813
4.277,142.590,100.551
42.029,24.570,81.124
176.348,83.415,86.618
22.434,164.368,100.462
163.599,123.471,80.867
3.409,116.343,90.490
184.991,0.307,130.661
-4.378,102.414,95.173
117.937,15.445,79.627
24.789,41.436,81.295
24.916,79.088,65.975
139.865,4.998,98.561
24.074,102.899,67.158
64.105,142.855,58.846
103.360,156.298,67.630
40.682,-4.953,106.992
-4.432,177.685,128.849
135.637,57.559,56.009
102.149,75.485,18.943
96.367,136.564,46.996
55.024,139.506,60.601
144.991,159.693,88.784
58.585,155.204,72.366
158.469,44.760,82.083
155.864,97.190,66.273
164.801,178.604,115.966
16.508,3.578,113.436
135.027,20.514,82.812
55.618,-2.409,98.595
4.781,181.463,124.995
143.521,36.450,75.726
141.749,84.684,52.039
4.807,-1.374,124.918
118.343,84.718,28.850
140.627,-4.961,107.625
175.056,99.252,85.576
64.857,38.812,57.025
159.177,44.932,82.580
3.819,123.227,92.346
18.248,135.317,84.847
81.816,15.342,75.107
21.987,35.412,87.198
44.685,178.252,99.195
-1.819,24.658,112.683
116.509,183.579,97.263
83.957,96.943,9.190
97.795,104.487,16.456
184.903,19.021,118.527
103.529,96.458,15.006
120.667,124.955,46.510
164.433,2.313,115.033
-0.530,135.028,101.092
55.826,2.753,93.698
79.754,124.994,36.454
95.003,99.841,11.045
120.162,75.003,33.703
78.373,175.272,86.055
55.168,101.285,36.596
82.044,84.563,9.623
160.432,155.019,95.866
136.792,63.836,53.629
117.052,115.962,37.505
23.419,103.648,67.947
20.515,95.027,69.648
135.057,-0.754,101.335
15.350,1.837,115.513
20.401,95.016,69.761
56.589,156.345,74.271
155.437,17.955,97.342
-1.688,144.706,106.751
4.854,138.800,98.121
116.661,83.722,27.409
138.461,55.243,59.654
77.120,64.087,28.932
122.150,35.486,63.301
119.896,75.001,33.466
97.958,55.436,35.476
42.068,155.448,81.109
115.037,120.605,39.550
56.407,176.522,92.805
3.559,3.512,122.269
82.995,155.996,66.361
4.856,61.193,89.869
40.939,15.089,89.540
44.997,79.835,46.119
164.991,159.707,102.397
115.000,39.979,55.932
181.052,4.888,124.654
82.187,135.504,46.163
60.479,124.977,45.755
180.880,4.922,124.505
17.014,35.989,90.784
76.238,183.293,94.296
44.443,42.293,65.955
-3.244,43.805,104.045
61.692,175.295,89.860
159.075,75.086,70.685
175.032,80.565,85.573
115.023,-0.477,93.882
95.971,77.039,14.281
84.210,122.697,33.199
81.761,124.679,35.637
175.556,97.709,85.920
184.546,137.918,106.010
24.509,137.838,81.086
39.219,35.061,74.803
175.003,119.837,90.103
145.000,-0.041,105.522
115.000,80.009,26.941
15.919,97.111,74.402
176.642,156.296,109.108
-4.904,140.973,107.709
60.477,55.023,45.763
135.549,122.279,55.840
184.277,62.590,98.200
59.830,-4.997,99.671
161.746,104.685,73.251
55.043,180.653,97.150
136.813,183.853,104.885
83.439,156.370,66.688
164.268,117.395,79.175
-1.599,4.737,125.130
35.053,60.724,62.246
61.814,155.341,71.150
115.069,139.174,55.200
44.685,1.746,99.203
59.762,84.994,30.632
75.000,39.955,52.243
122.313,35.567,63.314
138.123,24.634,81.183
175.885,57.159,91.969
64.246,-2.641,96.153
78.281,15.305,75.610
16.970,3.977,112.833
122.851,135.893,56.446
75.445,22.063,69.478
24.683,21.752,94.458
38.401,124.737,62.185
155.010,60.320,71.483
143.830,96.786,54.274
42.948,95.961,47.410
4.904,180.975,124.555
36.370,63.439,59.832
115.405,58.029,40.850
-2.223,164.479,118.525
155.656,2.476,109.427
103.587,43.483,48.469
58.045,164.602,81.147
17.443,155.703,97.869
20.285,44.992,82.968
44.435,182.310,102.932
76.075,83.098,15.527
159.287,44.949,82.663
84.784,121.453,31.876
95.557,177.706,87.879
15.698,57.453,81.103
4.966,120.579,90.346
76.812,96.148,14.532
-0.544,155.030,111.460
164.761,21.527,101.396
-4.813,21.354,117.043
116.142,103.181,29.292
17.903,115.461,76.443
100.607,84.963,11.760
84.074,117.102,27.734
64.409,97.643,26.689
-4.677,21.768,116.689
116.209,56.740,42.360
160.333,-4.989,118.207
139.753,24.994,81.875
95.598,122.371,32.851
119.955,65.000,39.033
104.362,97.556,16.243
79.231,124.941,36.553
135.227,138.511,66.333
-4.212,97.306,94.476
155.022,119.527,71.428
157.443,135.704,81.483
161.398,24.801,96.705
43.440,16.371,87.108
182.520,135.682,103.198
15.601,182.378,118.597
184.617,18.080,118.865
43.537,103.534,48.375
-4.838,121.261,99.839
19.942,155.000,95.552
43.636,36.568,70.735
95.504,17.812,72.402
41.728,104.692,50.440
82.534,15.690,74.686
64.571,2.027,91.573
103.749,143.309,55.054
64.029,22.961,71.891
61.800,84.665,28.683
35.462,2.100,103.438
44.148,182.793,103.492
75.588,177.648,88.818
83.441,103.628,15.113
164.240,162.650,103.883
15.461,82.096,74.939
44.790,158.567,82.117
35.686,17.473,90.602
164.623,158.095,101.033
143.979,96.972,54.445
124.743,58.417,46.969
64.238,102.653,28.683
140.259,115.007,56.152
155.160,81.254,65.763
175.470,22.116,109.165
137.765,175.527,97.967
124.993,119.737,45.933
4.920,40.890,98.222
22.713,135.800,81.378
-4.021,62.972,97.812
41.503,55.231,59.660
58.102,15.374,81.153
55.187,61.353,45.073
95.363,18.130,72.075
124.649,18.160,79.771
144.185,142.736,75.622
144.948,139.279,73.819
164.899,121.001,81.076
75.076,159.134,70.719
20.347,95.012,69.814
4.587,18.010,111.693
157.600,35.614,86.779
183.108,36.084,107.610
35.004,19.797,89.172
156.952,63.964,71.855
24.983,39.588,82.259
102.573,164.287,75.343
99.479,55.027,36.243
136.548,43.617,65.728
83.815,56.768,33.803
44.081,-2.889,103.614
37.662,4.419,100.310
99.009,35.099,55.642
3.590,56.520,92.653
162.239,64.471,76.636
64.932,20.825,73.575
158.026,4.594,109.201
62.133,55.478,44.358
140.686,144.953,74.768
84.982,139.581,49.829
15.505,42.190,88.504
83.416,143.651,54.048
21.165,84.862,69.008
-0.104,4.999,123.860
43.578,16.508,86.919
162.533,75.689,73.950
21.521,184.763,116.902
64.901,79.009,27.385
76.202,156.748,68.152
39.352,115.042,56.483
135.147,181.205,101.772
55.380,81.911,35.536
82.088,164.543,74.956
181.700,55.298,98.065
81.644,164.722,75.182
118.687,175.176,89.879
97.229,64.162,26.839
104.802,141.392,53.483
58.305,164.704,81.139
159.246,104.943,70.857
116.089,83.115,27.001
0.065,145.000,105.401
98.955,-4.890,95.317
83.653,176.586,86.813
79.744,184.993,95.540
84.783,101.456,12.577
-3.707,123.355,99.448
-4.891,21.039,117.290
144.811,178.637,104.221
56.282,43.343,57.558
158.963,44.891,82.423
176.175,36.780,101.301
184.994,40.254,107.249
181.947,184.606,131.936
64.560,-2.051,95.500
16.859,136.110,86.445
40.992,35.099,73.583
64.665,158.201,72.745
104.907,39.041,53.104
61.201,184.854,99.120
77.158,155.886,67.119
55.685,137.474,58.564
64.240,97.350,26.769
118.805,55.145,45.232
137.597,24.384,81.075
175.043,159.342,109.742
137.735,4.457,97.972
39.308,155.048,82.453
23.999,163.002,98.399
144.979,39.544,74.639
44.700,181.707,102.274
162.276,184.452,118.941
2.432,35.631,103.060
21.069,155.116,94.808
77.832,-4.505,95.287
164.489,-2.203,118.547
124.885,61.068,45.337
-4.995,59.786,99.668
97.556,24.362,66.077
58.234,95.322,32.190
124.920,180.891,97.371
158.171,115.346,72.747
143.018,76.014,54.851
124.730,138.380,59.563
55.876,2.827,93.611
137.744,104.462,49.903
162.414,95.621,72.650
115.036,80.595,26.762
138.875,44.872,66.539
55.941,182.920,98.955
-1.481,64.776,94.878
175.406,18.027,111.705
178.275,95.307,88.453
16.349,123.416,80.859
-1.550,184.754,131.740
75.278,158.356,69.916
144.239,137.348,72.009
155.833,142.764,84.380
84.034,142.954,53.284
24.949,139.285,81.596
103.380,-3.685,94.642
44.973,99.479,45.995
37.976,135.428,69.050
177.189,115.865,90.961
64.203,22.709,72.064
55.322,18.236,79.699
98.493,164.767,75.246
-4.983,-0.407,131.120
176.175,83.220,86.460
-3.288,183.767,132.253
97.319,24.220,66.192
157.347,164.238,100.244
64.988,120.342,39.307
140.583,155.034,82.398
84.978,59.534,30.878
135.189,21.363,82.191
24.008,122.989,73.760
-4.030,97.040,94.274
155.470,37.883,83.698
175.183,1.340,122.966
179.129,184.924,130.219
82.607,155.733,66.142
179.092,95.083,89.255
83.301,63.756,27.085
58.308,55.295,46.989
0.215,155.005,110.829
4.123,62.828,90.057
44.825,181.312,101.865
140.890,184.920,107.707
183.148,36.115,107.629
75.650,2.465,88.704
104.928,139.154,51.373
-4.455,177.730,128.896
64.743,38.419,57.428
64.999,0.097,93.314
17.787,155.516,97.488
175.764,122.656,91.787
178.746,55.160,95.358
61.620,64.730,37.989
175.076,40.867,98.262
137.945,175.442,97.980
155.312,21.740,94.489
37.452,55.698,62.740
4.710,181.678,125.202
164.606,141.947,90.922
116.514,36.415,59.797
184.886,61.060,99.220
144.164,97.233,54.663
120.830,-4.931,99.821
139.312,144.952,73.844
75.169,38.712,53.388
179.048,64.909,92.534
75.000,139.999,52.191
176.344,83.411,86.614
99.229,124.940,36.139
144.684,21.749,87.470
140.479,75.023,52.673
121.556,55.248,46.956
0.525,175.028,123.416
77.370,104.252,19.028
42.472,184.346,105.630
101.619,164.731,75.628
-4.226,142.672,107.931
44.164,137.232,65.801
16.500,63.570,78.092
124.949,159.286,77.606
76.159,63.201,30.157
84.292,2.565,87.624
16.895,-3.919,119.009
96.030,16.961,73.293
3.932,83.089,86.327
64.746,78.427,27.764
56.447,36.482,63.160
24.889,1.050,110.227
124.692,-1.729,98.080
156.007,156.990,94.056
164.940,180.771,117.718
140.586,104.966,52.770
142.454,104.356,54.400
55.150,21.215,77.105
15.000,120.045,80.776
181.428,124.792,97.840
-1.494,95.228,91.625
116.530,-3.600,97.296
40.571,55.033,60.534
175.342,158.182,109.246
77.568,24.369,66.799
176.608,103.674,87.699
24.165,122.767,73.521
-3.101,56.078,99.073
183.852,56.812,99.566
177.427,15.713,114.743
44.999,40.107,67.180
60.661,135.044,53.743
135.187,161.354,84.465
41.282,95.167,48.972
144.988,139.652,74.099
143.998,116.998,60.386
175.240,161.531,111.289
140.431,115.019,56.310
95.766,37.340,52.980
103.979,43.028,49.017
83.639,63.429,27.321
144.318,37.480,75.573
136.205,-3.256,104.087
95.204,38.585,51.683
181.803,24.664,112.696
96.877,16.095,74.230
162.880,104.087,74.246
15.984,97.022,74.330
16.963,-3.972,119.009
24.343,157.522,94.166
98.355,84.722,9.900
22.657,44.236,81.408
3.766,123.290,92.418
98.450,84.754,9.964
36.704,136.240,70.543
17.601,75.613,73.797
-1.271,4.836,124.822
24.461,62.259,71.153
122.738,64.184,41.709
64.594,161.973,76.315
37.574,55.628,62.676
144.283,-2.581,107.333
75.787,57.307,35.645
64.671,161.784,76.112
84.547,122.079,32.532
184.748,138.433,106.424
23.265,63.787,71.683
55.010,119.690,45.873
19.414,155.034,95.962
24.999,159.888,95.428
183.023,163.983,118.868
55.499,37.823,62.545
24.998,140.155,82.086
35.077,80.874,55.659
141.658,15.283,90.850
175.251,181.564,125.116
175.908,42.873,98.003
1.525,115.238,91.986
18.668,104.819,72.837
175.188,41.358,98.115
21.900,44.625,81.819
161.929,15.387,103.654
123.750,136.693,57.621
64.936,99.204,26.682
103.816,83.231,15.403
62.814,24.133,71.253
37.424,-4.285,107.948
179.302,64.951,92.767
81.564,115.251,26.613
24.759,-1.533,112.396
76.825,123.863,36.325
157.061,104.045,68.534
120.229,55.005,46.258
184.153,117.215,98.024
104.007,77.009,19.120
-0.685,35.047,106.022
163.936,136.917,87.579
79.457,104.970,18.297
139.321,124.954,60.463
181.853,115.356,95.305
121.284,15.168,81.119
84.627,-1.895,92.055
176.113,156.855,109.031
23.195,-3.846,115.188
84.011,157.015,67.276
55.372,41.892,59.267
155.177,98.682,65.770
20.964,55.094,77.344
24.640,41.864,81.161
136.683,136.259,65.731
164.815,41.348,89.260
95.001,-0.078,90.221
164.156,37.220,91.038
0.980,104.903,90.240
78.129,15.363,75.576
124.876,121.106,46.744
-3.846,103.195,94.751
97.894,64.535,26.670
43.171,56.134,57.779
157.025,135.981,81.294
96.442,176.487,86.724
21.259,44.839,82.236
120.872,55.077,46.627
77.010,24.007,67.259
44.850,98.784,45.978
156.509,116.421,71.580
184.988,99.650,95.494
64.939,80.779,26.688
96.691,23.748,66.595
159.680,64.990,74.051
4.014,82.981,86.254
81.498,15.230,75.254
177.867,4.522,122.601
84.235,-2.658,92.840
64.034,57.046,41.946
96.941,-3.955,94.217
41.778,175.327,97.998
95.905,22.869,67.395
101.560,184.751,95.451
17.184,75.869,74.158
155.588,77.647,66.760
-4.617,21.920,116.552
162.081,84.547,72.305
95.051,79.286,11.856
158.764,184.845,117.157
115.022,19.529,74.792
4.335,162.491,112.204
101.351,55.186,36.627
175.018,139.572,98.429
122.551,4.300,91.684
95.015,20.384,69.801
178.393,64.735,91.952
35.026,139.490,73.953
17.978,55.427,79.875
104.878,21.096,70.500
155.340,141.813,83.402
155.603,42.381,81.081
35.309,158.270,87.461
177.382,144.260,102.871
22.918,4.060,109.013
75.020,-0.442,91.675
104.953,40.684,51.542
123.827,43.218,57.745
56.658,143.719,63.212
120.066,115.000,39.114
141.765,35.322,75.310
78.906,35.121,55.989
77.488,124.323,36.523
98.790,15.149,75.372
25.000,139.952,81.960
4.423,37.668,100.296
61.392,175.198,89.863
181.806,95.338,91.979
56.569,76.363,36.090
4.216,82.687,86.077
81.818,84.658,9.759
55.081,100.897,36.561
156.797,3.839,109.035
63.179,176.140,90.210
35.360,41.862,72.809
4.674,81.775,85.703
79.319,184.953,95.546
124.175,117.249,43.721
37.650,135.586,69.400
19.179,4.932,110.681
158.753,-4.842,117.155
184.673,181.779,131.868
57.772,135.524,55.763
119.596,115.016,38.764
24.773,41.488,81.277
63.416,103.651,29.866
116.913,143.933,60.280
43.184,83.855,47.199
79.983,35.000,55.905
180.527,155.028,111.475
22.318,144.430,86.837
138.452,44.754,66.309
115.081,119.106,38.430
58.317,155.292,72.562
58.258,24.687,72.613
55.009,120.295,46.268
41.458,75.217,50.727
175.015,139.619,98.449
82.659,104.234,16.004
-4.572,177.976,129.149
19.141,-4.926,118.449
117.545,135.644,53.318
175.279,141.648,99.714
135.806,42.723,65.844
156.522,156.408,94.006
58.438,124.750,46.928
115.676,22.511,72.218
136.041,16.946,86.365
175.840,2.774,122.396
156.693,43.750,81.177
3.025,3.981,122.317
158.070,124.613,76.380
160.434,64.981,74.764
104.943,19.246,72.322
16.081,43.106,87.525
17.082,15.940,103.922
-4.323,22.512,115.967
3.952,-3.063,126.739
40.108,124.999,60.926
39.864,175.002,98.674
95.443,17.941,72.269
55.939,122.917,47.352
56.662,96.278,33.906
143.219,36.174,75.709
44.166,177.235,98.531
138.134,184.639,106.181
43.568,116.497,53.443
116.119,123.153,42.214
55.468,102.112,36.576
95.096,59.024,31.400
21.251,4.841,109.438
3.860,16.822,113.016
119.021,75.097,32.642
22.361,155.593,94.204
36.965,136.027,70.206
4.920,40.893,98.221
82.991,64.007,26.921
163.021,63.984,77.536
181.643,135.278,102.233
24.175,82.751,66.205
104.451,82.278,16.403
55.762,22.654,75.545
143.677,56.612,63.231
3.312,83.746,86.896
81.875,64.635,26.632
141.348,155.185,82.988
56.661,3.721,92.493
95.701,57.447,33.055
120.761,144.942,62.972
-0.655,64.957,94.034
36.419,83.489,53.958
115.068,40.823,55.209
41.681,55.291,59.481
162.224,124.478,80.046
136.598,183.664,104.620
96.144,156.817,67.097
179.464,44.971,100.175
15.812,137.269,87.950
177.632,84.404,87.830
139.761,104.994,51.987
84.922,19.118,71.066
160.803,175.065,110.684
18.948,184.888,118.528
-4.911,160.937,118.475
0.796,84.936,89.330
124.798,161.407,79.439
-4.838,101.262,95.486
184.767,21.507,116.945
1.946,175.394,122.645
124.746,61.573,44.910
77.054,104.040,19.082
96.144,-3.183,93.390
15.964,157.049,99.868
-1.116,84.874,91.242
43.153,96.119,47.227
15.340,118.188,79.786
95.002,100.137,11.308
145.000,60.019,62.659
97.812,115.504,26.675
96.368,143.436,53.813
75.491,77.839,18.920
19.516,124.977,78.667
175.330,101.786,86.158
137.213,64.151,53.844
0.749,115.056,92.682
181.051,144.888,106.329
181.507,124.767,97.905
44.993,-0.257,100.851
-3.429,83.639,93.627
136.102,96.868,46.629
118.581,84.795,29.070
44.764,141.518,68.545
137.986,35.424,72.687
15.923,2.895,114.336
164.505,82.169,74.934
84.912,180.934,91.071
101.206,95.148,12.346
84.983,140.415,50.659
55.852,177.208,93.645
158.953,64.889,73.402
95.340,178.188,88.347
63.598,183.472,97.120
177.173,115.876,90.949
104.875,138.890,51.104
179.000,24.899,110.285
22.382,124.396,75.846
100.382,64.985,27.094
24.987,100.358,65.814
75.257,41.581,50.612
101.669,44.713,46.775
-2.550,35.699,107.290
117.770,75.525,31.334
138.446,144.752,73.117
184.998,159.851,117.927
1.341,75.183,89.871
136.983,143.987,71.578
115.003,80.178,26.882
